date,snow_depth_water_equivalent
1957-08-30,1.3359334618947902e-08
1957-08-31,1.669916826443302e-08
1957-09-01,9.184542562091508e-09
1957-09-02,5.8447089166063905e-09
1957-09-03,3.339833682492552e-09
1957-09-04,2.5048752341138382e-09
1957-09-05,1.6699168597499928e-09
1957-09-06,8.34958448378713e-10
1957-09-07,-7.345364920210326e-25
1957-09-08,-7.345364920210326e-25
1957-09-09,-7.345364920210326e-25
1957-09-10,-7.345364920210326e-25
1957-09-11,-7.345364920210326e-25
1957-09-12,-7.345364920210326e-25
1957-09-13,-7.345364920210326e-25
1957-09-14,-7.345364920210326e-25
1957-09-15,-7.345364920210326e-25
1957-09-16,-7.345364920210326e-25
1957-09-17,-7.345364920210326e-25
1957-09-18,-7.345364920210326e-25
1957-09-19,1.4763582856254143e-08
1957-09-20,2.683252716607536e-08
1957-09-21,3.6206832966471085e-08
1957-09-22,2.8312680713506267e-08
1957-09-23,2.144325014722438e-08
1957-09-24,1.4573819580942489e-08
1957-09-25,9.37430583740316e-09
1957-09-26,5.84470891660639e-09
1957-09-27,4.174792093863831e-09
1957-09-28,3.339833682492552e-09
1957-09-29,2.5048752341138382e-09
1957-09-30,1.6699168597499928e-09
1957-10-01,8.34958448378713e-10
1957-10-02,3.7102895115522304e-05
1957-10-03,0.00026143098173536856
1957-10-04,0.00043141838093165946
1957-10-05,0.0004810520662164195
1957-10-06,0.0003030122142428989
1957-10-07,0.0001638763006308464
1957-10-08,9.877759155597764e-05
1957-10-09,6.731666223674834e-05
1957-10-10,4.6696719072798546e-05
1957-10-11,0.0007327652706230221
1957-10-12,0.003774319815430726
1957-10-13,0.007391283254796437
1957-10-14,0.009629675097922437
1957-10-15,0.008808082928516337
1957-10-16,0.00715877386613547
1957-10-17,0.005818297513083104
1957-10-18,0.006362465186242038
1957-10-19,0.008744512231286937
1957-10-20,0.01327931433109597
1957-10-21,0.019148695207029272
1957-10-22,0.023443904093062573
1957-10-23,0.025518458574981837
1957-10-24,0.024559133943195203
1957-10-25,0.023561697900390102
1957-10-26,0.022667991663384138
1957-10-27,0.022077558716935203
1957-10-28,0.02155234346113477
1957-10-29,0.02090907780010587
1957-10-30,0.01992980559439237
1957-10-31,0.020967471034084303
1957-11-01,0.02229462027435887
1957-11-02,0.026413057951819405
1957-11-03,0.030361244952515506
1957-11-04,0.03764090929696304
1957-11-05,0.04717703060677237
1957-11-06,0.05575457791240687
1957-11-07,0.06112604488881673
1957-11-08,0.06194469178037937
1957-11-09,0.061701141926408076
1957-11-10,0.06130394313943421
1957-11-11,0.06068368931174927
1957-11-12,0.06038496373603774
1957-11-13,0.0604363543635833
1957-11-14,0.0629107984377677
1957-11-15,0.06993252359655626
1957-11-16,0.07901384579228281
1957-11-17,0.0862034898926141
1957-11-18,0.08891274127486558
1957-11-19,0.08945219575960295
1957-11-20,0.09050093882025446
1957-11-21,0.09152487849247987
1957-11-22,0.09246295635505153
1957-11-23,0.0926279092586485
1957-11-24,0.09251742638512354
1957-11-25,0.09241058863640138
1957-11-26,0.09254121666537544
1957-11-27,0.09274919459638381
1957-11-28,0.09307392263670557
1957-11-29,0.09315602219966297
1957-11-30,0.09318774177632645
1957-12-01,0.09308729441975837
1957-12-02,0.09296625429412736
1957-12-03,0.0928309871603144
1957-12-04,0.09606722914766486
1957-12-05,0.101590696773268
1957-12-06,0.10718338882721984
1957-12-07,0.10945889240842993
1957-12-08,0.10948016821142599
1957-12-09,0.10944412260137525
1957-12-10,0.10935372643621061
1957-12-11,0.10926166581940554
1957-12-12,0.10916040229099037
1957-12-13,0.10907206388083057
1957-12-14,0.10897220213373014
1957-12-15,0.11017831371529625
1957-12-16,0.11228958887114189
1957-12-17,0.11530199680158343
1957-12-18,0.11906788968538944
1957-12-19,0.12190157032741629
1957-12-20,0.1238440883193795
1957-12-21,0.12375083526810506
1957-12-22,0.12372170227874206
1957-12-23,0.12403996311073588
1957-12-24,0.12443295549109123
1957-12-25,0.12480193302533467
1957-12-26,0.124812784676186
1957-12-27,0.12473385207253028
1957-12-28,0.12466123050202689
1957-12-29,0.124706285465147
1957-12-30,0.12477041247239433
1957-12-31,0.12482810346839616
1958-01-01,0.12475135682381407
1958-01-02,0.1246281538143237
1958-01-03,0.12459973205771657
1958-01-04,0.1245648026352512
1958-01-05,0.12449671735584417
1958-01-06,0.12429491656102108
1958-01-07,0.12409750810287364
1958-01-08,0.12393303036651808
1958-01-09,0.12379017987474443
1958-01-10,0.12391168617283756
1958-01-11,0.12430471407687808
1958-01-12,0.1246900927371487
1958-01-13,0.12490133455853976
1958-01-14,0.12486294423345923
1958-01-15,0.12482466882901827
1958-01-16,0.12470196876811283
1958-01-17,0.12648013358433438
1958-01-18,0.13133173169546242
1958-01-19,0.13846939944492262
1958-01-20,0.14380516720516445
1958-01-21,0.14610281995586893
1958-01-22,0.14612717755240873
1958-01-23,0.14608562076141107
1958-01-24,0.14669710058044075
1958-01-25,0.14752491907267315
1958-01-26,0.15111371765695383
1958-01-27,0.15428055729390863
1958-01-28,0.15723318979262702
1958-01-29,0.15775106701642916
1958-01-30,0.1592072467066156
1958-01-31,0.16068612333696694
1958-02-01,0.16182136349676526
1958-02-02,0.16174616475121992
1958-02-03,0.16342653673342636
1958-02-04,0.17093322281623421
1958-02-05,0.17898409061468326
1958-02-06,0.1853020205614637
1958-02-07,0.18580529971397527
1958-02-08,0.1883653937840455
1958-02-09,0.19117013939775815
1958-02-10,0.1944841957896882
1958-02-11,0.1952915304369777
1958-02-12,0.19834866894919645
1958-02-13,0.20104313397703566
1958-02-14,0.20371500180428748
1958-02-15,0.203876719623567
1958-02-16,0.20389513463132972
1958-02-17,0.20388005380226681
1958-02-18,0.2037966645701377
1958-02-19,0.20362657568554185
1958-02-20,0.20324458961310723
1958-02-21,0.2020406518457651
1958-02-22,0.19992502727769668
1958-02-23,0.1974046525587819
1958-02-24,0.19942180869762258
1958-02-25,0.2078278185417227
1958-02-26,0.21686646290092634
1958-02-27,0.22222076233539265
1958-02-28,0.22217510346962524
1958-03-01,0.22207291074635616
1958-03-02,0.222010646493372
1958-03-03,0.22229167212729475
1958-03-04,0.22281932318449713
1958-03-05,0.22365386961979764
1958-03-06,0.22557694924860694
1958-03-07,0.227386038685179
1958-03-08,0.23251747250063567
1958-03-09,0.2364015024735343
1958-03-10,0.24124649754378194
1958-03-11,0.2445897671569878
1958-03-12,0.2488541249749161
1958-03-13,0.2536427181110911
1958-03-14,0.2562976033776402
1958-03-15,0.2636963935157974
1958-03-16,0.27362721515134514
1958-03-17,0.28421504776100576
1958-03-18,0.288941786115392
1958-03-19,0.28950053960113387
1958-03-20,0.2892845072438102
1958-03-21,0.2913766150943644
1958-03-22,0.29525870416848315
1958-03-23,0.29989778160555514
1958-03-24,0.3031407822017191
1958-03-25,0.3048281882531095
1958-03-26,0.3056602433243211
1958-03-27,0.3095035984120678
1958-03-28,0.3134274904760576
1958-03-29,0.31770315678094624
1958-03-30,0.31856915363268057
1958-03-31,0.3197842764269962
1958-04-01,0.3250521208518102
1958-04-02,0.330028648248944
1958-04-03,0.33915717516003135
1958-04-04,0.34414585921006097
1958-04-05,0.3487464995643814
1958-04-06,0.3484995609937449
1958-04-07,0.35562152852681156
1958-04-08,0.3659962281342793
1958-04-09,0.3771025522314642
1958-04-10,0.3829906835786783
1958-04-11,0.3903300817587391
1958-04-12,0.39768187766696045
1958-04-13,0.4028907356198448
1958-04-14,0.4034828198104102
1958-04-15,0.40300362389469496
1958-04-16,0.40119479397837826
1958-04-17,0.3968003951072392
1958-04-18,0.38933904028288024
1958-04-19,0.3799210476366741
1958-04-20,0.37080822450952994
1958-04-21,0.3628078444829151
1958-04-22,0.3552738592450843
1958-04-23,0.34888301496101937
1958-04-24,0.34410243378213856
1958-04-25,0.3409329496421318
1958-04-26,0.3376445153533029
1958-04-27,0.3337576548713897
1958-04-28,0.33068549917671053
1958-04-29,0.328794091228314
1958-04-30,0.3257326512760284
1958-05-01,0.32065865041647185
1958-05-02,0.3142135509143626
1958-05-03,0.3071837592603143
1958-05-04,0.2991215827851416
1958-05-05,0.28894421132800313
1958-05-06,0.27760177621109716
1958-05-07,0.26546101409210143
1958-05-08,0.2539874189638553
1958-05-09,0.24416852187138763
1958-05-10,0.23531850744531022
1958-05-11,0.2257785083229699
1958-05-12,0.21525792618611558
1958-05-13,0.20551441118846991
1958-05-14,0.19706402672054438
1958-05-15,0.1900752187344498
1958-05-16,0.18208396704247795
1958-05-17,0.17384312476219177
1958-05-18,0.16437021788803882
1958-05-19,0.15487895718580297
1958-05-20,0.14467283522615917
1958-05-21,0.1346327328294829
1958-05-22,0.12501377540953942
1958-05-23,0.11581666015660223
1958-05-24,0.10722353100890532
1958-05-25,0.09901219490643941
1958-05-26,0.09133448300184017
1958-05-27,0.08410423988371436
1958-05-28,0.07746787869751894
1958-05-29,0.07104343720508664
1958-05-30,0.0653205619652307
1958-05-31,0.060303778110966905
1958-06-01,0.056096889531676936
1958-06-02,0.052140814451152706
1958-06-03,0.04842722256522924
1958-06-04,0.04487700137466583
1958-06-05,0.041105657730539764
1958-06-06,0.0369305023908691
1958-06-07,0.032643262993109066
1958-06-08,0.0288725019222382
1958-06-09,0.025998067946921305
1958-06-10,0.023877353889856373
1958-06-11,0.022099366388439304
1958-06-12,0.020450978588807404
1958-06-13,0.01886127720741434
1958-06-14,0.017277381861145337
1958-06-15,0.015489599576462438
1958-06-16,0.013537172298073103
1958-06-17,0.011522143063974836
1958-06-18,0.00960163427211417
1958-06-19,0.007797503729452537
1958-06-20,0.0060943112711889375
1958-06-21,0.0045982019721379705
1958-06-22,0.0033966345378677373
1958-06-23,0.0025124438664443035
1958-06-24,0.0018294657236904704
1958-06-25,0.0013083053675095558
1958-06-26,0.0009228273092353169
1958-06-27,0.0006590944610178293
1958-06-28,0.0004596678704374795
1958-06-29,0.0003168569632830865
1958-06-30,0.00021725040983527444
1958-07-01,0.00014972830987671065
1958-07-02,0.00010269658271771392
1958-07-03,7.056833186452366e-05
1958-07-04,4.728210082447994e-05
1958-07-05,3.289030221422382e-05
1958-07-06,2.359622832662986e-05
1958-07-07,1.6714463147452715e-05
1958-07-08,1.1006991068559147e-05
1958-07-09,6.796789184529596e-06
1958-07-10,3.849461897699104e-06
1958-07-11,2.121515465366241e-06
1958-07-12,1.131178884169779e-06
1958-07-13,5.82990734449472e-07
1958-07-14,2.9493008252638067e-07
1958-07-15,1.4148749810937692e-07
1958-07-16,7.032626986750654e-08
1958-07-17,3.423329490322988e-08
1958-07-18,1.669916826443302e-08
1958-07-19,8.349584150720227e-09
1958-07-20,4.17479209386383e-09
1958-07-21,2.5048752341138382e-09
1958-07-22,1.6699168597499928e-09
1958-07-23,8.34958448378713e-10
1958-07-24,-7.345364920210326e-25
1958-07-25,-7.345364920210326e-25
1958-07-26,-7.345364920210326e-25
1958-07-27,-7.345364920210326e-25
1958-07-28,-7.345364920210326e-25
1958-07-29,-7.345364920210326e-25
1958-07-30,-7.345364920210326e-25
1958-07-31,-7.345364920210326e-25
1958-08-01,-7.345364920210326e-25
1958-08-02,-7.345364920210326e-25
1958-08-03,-7.345364920210326e-25
1958-08-04,-7.345364920210326e-25
1958-08-05,-7.345364920210326e-25
1958-08-06,-7.345364920210326e-25
1958-08-07,-7.345364920210326e-25
1958-08-08,-7.345364920210326e-25
1958-08-09,-7.345364920210326e-25
1958-08-10,-7.345364920210326e-25
1958-08-11,-7.345364920210326e-25
1958-08-12,-7.345364920210326e-25
1958-08-13,-7.345364920210326e-25
1958-08-14,-7.345364920210326e-25
1958-08-15,-7.345364920210326e-25
1958-08-16,-7.345364920210326e-25
1958-08-17,-7.345364920210326e-25
1958-08-18,-7.345364920210326e-25
1958-08-19,-7.345364920210326e-25
1958-08-20,-7.345364920210326e-25
1958-08-21,-7.345364920210326e-25
1958-08-22,-7.345364920210326e-25
1958-08-23,-7.345364920210326e-25
1958-08-24,-7.345364920210326e-25
1958-08-25,-7.345364920210326e-25
1958-08-26,-7.345364920210326e-25
1958-08-27,-7.345364920210326e-25
1958-08-28,-7.345364920210326e-25
1958-08-29,-7.345364920210326e-25
1958-08-30,-7.345364920210326e-25
1958-08-31,-7.345364920210326e-25
1958-09-01,-7.345364920210326e-25
1958-09-02,-7.345364920210326e-25
1958-09-03,-7.345364920210326e-25
1958-09-04,-7.345364920210326e-25
1958-09-05,-7.345364920210326e-25
1958-09-06,-7.345364920210326e-25
1958-09-07,-7.345364920210326e-25
1958-09-08,-7.345364920210326e-25
1958-09-09,-7.345364920210326e-25
1958-09-10,-7.345364920210326e-25
1958-09-11,-7.345364920210326e-25
1958-09-12,-7.345364920210326e-25
1958-09-13,5.184332685215142e-08
1958-09-14,1.0619152890140924e-07
1958-09-15,1.1872729083519043e-06
1958-09-16,1.7836229773463094e-06
1958-09-17,2.0597285429247664e-06
1958-09-18,1.1627175405265762e-06
1958-09-19,6.019670619806374e-07
1958-09-20,3.060502104596436e-07
1958-09-21,1.3006374893561534e-07
1958-09-22,4.801010869085599e-08
1958-09-23,1.0784740320514136e-05
1958-09-24,1.8518656463805798e-05
1958-09-25,2.3580515927434053e-05
1958-09-26,1.6433651452646527e-05
1958-09-27,1.0567802944177853e-05
1958-09-28,6.334487893215344e-06
1958-09-29,3.101718687661061e-06
1958-09-30,1.4444780517093204e-06
1958-10-01,6.399045359476366e-06
1958-10-02,1.0074304570402363e-05
1958-10-03,1.205125837259918e-05
1958-10-04,7.292374954333512e-06
1958-10-05,7.327443207611104e-06
1958-10-06,7.922199265092892e-06
1958-10-07,8.589786467639293e-06
1958-10-08,5.552359577690828e-06
1958-10-09,3.4233674393143156e-06
1958-10-10,2.1467919336377538e-06
1958-10-11,1.3563140339995262e-06
1958-10-12,8.912801515207859e-07
1958-10-13,5.965398323067242e-07
1958-10-14,3.926202166568204e-07
1958-10-15,2.532580672679414e-07
1958-10-16,1.644868070771495e-07
1958-10-17,1.1803275728085647e-07
1958-10-18,7.696798450341446e-08
1958-10-19,1.2767273166668847e-07
1958-10-20,1.9181271872202767e-07
1958-10-21,2.545864101951229e-07
1958-10-22,2.1739280823403868e-07
1958-10-23,1.6782664072263457e-07
1958-10-24,0.0006603292506502596
1958-10-25,0.002645042624985173
1958-10-26,0.004419069956609737
1958-10-27,0.005445557808048671
1958-10-28,0.00912433868379057
1958-10-29,0.013582881109534636
1958-10-30,0.018089982135703505
1958-10-31,0.018269263115402872
1958-11-01,0.017350288873567436
1958-11-02,0.015824093935558736
1958-11-03,0.014070761351781204
1958-11-04,0.012312149895258438
1958-11-05,0.010700680009501237
1958-11-06,0.009237572213943805
1958-11-07,0.007924295693816205
1958-11-08,0.006793266684718272
1958-11-09,0.005678866176004038
1958-11-10,0.004673167157044105
1958-11-11,0.004277060419767005
1958-11-12,0.004589442043917771
1958-11-13,0.005029605285865572
1958-11-14,0.005008410967219905
1958-11-15,0.008111591249543039
1958-11-16,0.013852081417240406
1958-11-17,0.019822555755741537
1958-11-18,0.02221179585364244
1958-11-19,0.02153934835818344
